PeriodEnd,PeriodStart,Period,AirTemp,Azimuth,CloudOpacity,DewpointTemp,Dhi,Dni,Ebh,Ghi,PrecipitableWater,RelativeHumidity,SnowWater,SurfacePressure,WindDirection10m,WindSpeed10m,Zenith,AlbedoDaily
2021-01-12T07:00:00Z,2021-01-12T06:00:00Z,PT60M,16.5,-126,77.9,12.2,19,0,0,19,16.2,75.7,0.0,984.2,181,9.0,80,0.1
2021-01-12T08:00:00Z,2021-01-12T07:00:00Z,PT60M,17.2,-137,86.9,12.2,33,0,0,33,16.4,72.6,0.0,984.4,180,8.9,71,0.1
2021-01-12T09:00:00Z,2021-01-12T08:00:00Z,PT60M,17.9,-150,77.8,12.0,83,0,0,83,16.2,68.3,0.0,983.9,179,9.1,64,0.1
2021-01-12T10:00:00Z,2021-01-12T09:00:00Z,PT60M,18.4,-165,75.6,11.7,112,0,0,112,16.1,65.1,0.0,983.1,180,9.0,59,0.1
2021-01-12T11:00:00Z,2021-01-12T10:00:00Z,PT60M,18.5,179,66.0,11.4,165,0,0,165,16.1,63.5,0.0,981.9,182,8.9,57,0.1
2021-01-12T12:00:00Z,2021-01-12T11:00:00Z,PT60M,18.2,163,64.1,11.3,162,0,0,162,16.1,64.0,0.0,980.3,183,8.6,59,0.1
2021-01-12T13:00:00Z,2021-01-12T12:00:00Z,PT60M,17.9,148,63.6,11.3,126,0,0,126,16.5,65.7,0.0,979.2,186,8.2,64,0.1
2021-01-12T14:00:00Z,2021-01-12T13:00:00Z,PT60M,17.4,136,54.2,11.3,97,0,0,97,17.1,67.8,0.0,978.9,190,7.6,72,0.1
2021-01-12T15:00:00Z,2021-01-12T14:00:00Z,PT60M,16.6,125,56.2,11.3,36,0,0,36,17.5,71.1,0.0,978.6,187,7.1,81,0.1
2021-01-12T16:00:00Z,2021-01-12T15:00:00Z,PT60M,15.7,116,92.2,11.2,0,0,0,0,17.7,74.8,0.0,978.2,186,6.8,92,0.1
2021-01-12T17:00:00Z,2021-01-12T16:00:00Z,PT60M,15.1,108,93.9,11.0,0,0,0,0,17.9,76.4,0.0,978.0,191,6.0,103,0.1
2021-01-12T18:00:00Z,2021-01-12T17:00:00Z,PT60M,15.0,100,97.0,11.0,0,0,0,0,18.8,77.1,0.0,977.9,195,5.2,115,0.1
2021-01-12T19:00:00Z,2021-01-12T18:00:00Z,PT60M,15.0,92,95.1,11.4,0,0,0,0,20.1,79.4,0.0,977.9,206,4.1,127,0.1
2021-01-12T20:00:00Z,2021-01-12T19:00:00Z,PT60M,14.8,83,88.9,11.9,0,0,0,0,20.5,83.0,0.0,978.3,239,3.4,139,0.1
2021-01-12T21:00:00Z,2021-01-12T20:00:00Z,PT60M,14.1,69,76.3,11.8,0,0,0,0,19.0,85.8,0.0,978.5,266,4.1,151,0.1
2021-01-12T22:00:00Z,2021-01-12T21:00:00Z,PT60M,13.7,45,71.3,11.2,0,0,0,0,16.0,84.9,0.0,978.2,272,4.9,161,0.1
2021-01-12T23:00:00Z,2021-01-12T22:00:00Z,PT60M,13.4,-3,73.5,10.4,0,0,0,0,13.2,82.2,0.0,978.0,273,5.6,166,0.1
2021-01-13T00:00:00Z,2021-01-12T23:00:00Z,PT60M,12.9,-49,23.5,9.5,0,0,0,0,12.4,80.0,0.0,978.0,280,6.7,160,0.11
2021-01-13T01:00:00Z,2021-01-13T00:00:00Z,PT60M,12.6,-71,3.6,8.9,0,0,0,0,12.7,78.4,0.0,978.0,284,7.0,150,0.11
2021-01-13T02:00:00Z,2021-01-13T01:00:00Z,PT60M,12.1,-84,13.0,8.2,0,0,0,0,12.6,77.4,0.0,978.2,280,6.2,138,0.11
2021-01-13T03:00:00Z,2021-01-13T02:00:00Z,PT60M,11.5,-93,8.2,7.6,0,0,0,0,12.6,77.0,0.0,978.1,270,5.3,126,0.11
2021-01-13T04:00:00Z,2021-01-13T03:00:00Z,PT60M,11.1,-101,3.9,7.2,0,0,0,0,12.9,76.7,0.0,977.8,258,4.5,114,0.11
2021-01-13T05:00:00Z,2021-01-13T04:00:00Z,PT60M,10.9,-108,14.1,7.0,0,0,0,0,13.3,77.0,0.0,977.9,253,4.0,102,0.11
2021-01-13T06:00:00Z,2021-01-13T05:00:00Z,PT60M,11.0,-117,33.9,7.2,7,0,0,7,13.4,77.3,0.0,978.3,259,3.9,91,0.11
2021-01-13T07:00:00Z,2021-01-13T06:00:00Z,PT60M,11.8,-126,20.1,7.5,60,182,39,100,13.0,74.9,0.0,978.6,263,4.0,80,0.11
2021-01-13T08:00:00Z,2021-01-13T07:00:00Z,PT60M,12.9,-137,1.2,7.2,97,569,186,283,12.5,68.5,0.0,979.0,270,4.3,71,0.11
2021-01-13T09:00:00Z,2021-01-13T08:00:00Z,PT60M,13.9,-150,19.0,6.7,231,263,115,346,12.1,61.9,0.0,979.2,283,5.1,64,0.11
2021-01-13T10:00:00Z,2021-01-13T09:00:00Z,PT60M,14.4,-165,21.3,6.6,251,304,162,412,12.0,59.2,0.0,979.1,292,6.3,59,0.11
2021-01-13T11:00:00Z,2021-01-13T10:00:00Z,PT60M,14.7,179,30.6,6.9,265,217,117,382,12.2,59.3,0.0,978.9,297,7.6,57,0.11
2021-01-13T12:00:00Z,2021-01-13T11:00:00Z,PT60M,14.7,163,25.4,7.0,294,183,93,387,12.2,59.9,0.0,978.5,299,8.1,59,0.11
2021-01-13T13:00:00Z,2021-01-13T12:00:00Z,PT60M,14.5,148,21.3,7.2,226,254,112,338,12.3,61.4,0.0,978.6,299,8.4,64,0.11
2021-01-13T14:00:00Z,2021-01-13T13:00:00Z,PT60M,14.1,136,34.6,7.3,156,109,38,195,12.3,63.5,0.0,978.9,297,8.7,72,0.11
2021-01-13T15:00:00Z,2021-01-13T14:00:00Z,PT60M,13.3,125,25.8,7.1,72,98,10,82,12.0,65.9,0.0,979.0,294,8.3,81,0.11
2021-01-13T16:00:00Z,2021-01-13T15:00:00Z,PT60M,12.4,116,14.4,6.9,5,22,2,7,12.1,69.2,0.0,979.0,290,7.3,92,0.11
2021-01-13T17:00:00Z,2021-01-13T16:00:00Z,PT60M,11.6,108,33.7,6.8,0,0,0,0,12.5,72.3,0.0,979.2,285,6.5,103,0.11
2021-01-13T18:00:00Z,2021-01-13T17:00:00Z,PT60M,11.3,100,90.1,6.7,0,0,0,0,14.5,73.7,0.0,979.5,282,6.2,115,0.11
2021-01-13T19:00:00Z,2021-01-13T18:00:00Z,PT60M,11.2,92,90.9,6.7,0,0,0,0,16.2,73.5,0.0,979.7,277,6.4,127,0.11
2021-01-13T20:00:00Z,2021-01-13T19:00:00Z,PT60M,11.3,82,67.6,6.6,0,0,0,0,15.8,72.8,0.0,979.9,271,6.4,139,0.11
2021-01-13T21:00:00Z,2021-01-13T20:00:00Z,PT60M,11.3,69,65.4,6.5,0,0,0,0,14.4,72.5,0.0,979.9,268,6.0,151,0.11
2021-01-13T22:00:00Z,2021-01-13T21:00:00Z,PT60M,10.9,45,16.1,6.3,0,0,0,0,12.7,73.2,0.0,979.8,269,5.9,161,0.11
2021-01-13T23:00:00Z,2021-01-13T22:00:00Z,PT60M,10.3,-3,12.2,5.9,0,0,0,0,12.0,74.0,0.0,979.3,270,5.8,166,0.11
2021-01-14T00:00:00Z,2021-01-13T23:00:00Z,PT60M,10.2,-48,14.7,5.6,0,0,0,0,11.3,73.2,0.0,978.9,277,6.4,160,0.11
2021-01-14T01:00:00Z,2021-01-14T00:00:00Z,PT60M,10.3,-71,23.8,5.6,0,0,0,0,10.2,72.6,0.0,979.1,284,7.1,150,0.11
2021-01-14T02:00:00Z,2021-01-14T01:00:00Z,PT60M,10.2,-83,8.8,5.8,0,0,0,0,9.5,74.2,0.0,979.1,285,7.2,138,0.11
2021-01-14T03:00:00Z,2021-01-14T02:00:00Z,PT60M,10.1,-93,0.2,5.9,0,0,0,0,9.2,75.3,0.0,979.0,285,7.2,126,0.11
2021-01-14T04:00:00Z,2021-01-14T03:00:00Z,PT60M,10.0,-101,1.9,5.7,0,0,0,0,9.4,74.9,0.0,978.8,285,7.3,114,0.11
2021-01-14T05:00:00Z,2021-01-14T04:00:00Z,PT60M,9.9,-108,12.0,5.3,0,0,0,0,10.1,73.0,0.0,978.7,285,7.4,102,0.11
2021-01-14T06:00:00Z,2021-01-14T05:00:00Z,PT60M,10.0,-117,32.7,5.2,6,0,0,6,10.9,71.8,0.0,978.7,288,8.0,90,0.11
2021-01-14T07:00:00Z,2021-01-14T06:00:00Z,PT60M,10.8,-126,21.4,5.3,58,260,58,116,11.2,68.9,0.0,979.0,293,8.9,80,0.11
2021-01-14T08:00:00Z,2021-01-14T07:00:00Z,PT60M,11.9,-137,4.2,5.0,93,606,196,290,10.5,62.9,0.0,979.7,298,10.4,71,0.11
2021-01-14T09:00:00Z,2021-01-14T08:00:00Z,PT60M,12.4,-149,26.7,4.5,241,194,81,322,9.8,58.4,0.0,980.5,303,11.3,63,0.11
2021-01-14T10:00:00Z,2021-01-14T09:00:00Z,PT60M,12.6,-164,25.8,4.2,278,225,120,398,9.4,56.5,0.0,980.8,309,10.7,59,0.11
2021-01-14T11:00:00Z,2021-01-14T10:00:00Z,PT60M,12.6,179,26.6,4.2,285,238,129,414,9.5,56.7,0.0,980.5,315,9.7,57,0.11
2021-01-14T12:00:00Z,2021-01-14T11:00:00Z,PT60M,12.3,163,52.8,4.6,251,0,0,251,9.8,59.7,0.0,980.1,322,8.8,59,0.11
2021-01-14T13:00:00Z,2021-01-14T12:00:00Z,PT60M,11.9,148,62.9,5.1,150,14,6,156,9.9,63.1,0.0,980.1,324,8.1,64,0.11
2021-01-14T14:00:00Z,2021-01-14T13:00:00Z,PT60M,11.5,135,30.0,5.1,187,63,20,207,9.7,64.9,0.0,980.7,324,7.2,72,0.11
2021-01-14T15:00:00Z,2021-01-14T14:00:00Z,PT60M,11.0,125,4.0,4.8,51,430,69,120,9.2,65.8,0.0,981.3,323,5.8,81,0.11
2021-01-14T16:00:00Z,2021-01-14T15:00:00Z,PT60M,10.2,116,3.2,4.1,5,32,3,8,8.6,66.0,0.0,981.4,314,4.2,91,0.11
2021-01-14T17:00:00Z,2021-01-14T16:00:00Z,PT60M,9.3,107,8.0,3.3,0,0,0,0,8.6,65.9,0.0,981.4,292,3.3,103,0.11
2021-01-14T18:00:00Z,2021-01-14T17:00:00Z,PT60M,9.0,100,8.5,3.2,0,0,0,0,8.8,66.7,0.0,981.7,275,3.0,115,0.11
2021-01-14T19:00:00Z,2021-01-14T18:00:00Z,PT60M,9.0,92,0.2,3.5,0,0,0,0,9.2,68.7,0.0,982.1,259,3.1,127,0.11
2021-01-14T20:00:00Z,2021-01-14T19:00:00Z,PT60M,8.9,82,1.9,3.4,0,0,0,0,9.3,68.2,0.0,982.5,243,3.2,139,0.11
2021-01-14T21:00:00Z,2021-01-14T20:00:00Z,PT60M,9.0,69,0.0,2.3,0,0,0,0,8.8,62.8,0.0,982.9,222,3.4,151,0.11
2021-01-14T22:00:00Z,2021-01-14T21:00:00Z,PT60M,9.1,45,0.0,0.9,0,0,0,0,8.2,56.6,0.0,982.6,207,3.4,161,0.11
2021-01-14T23:00:00Z,2021-01-14T22:00:00Z,PT60M,9.1,-2,0.0,0.5,0,0,0,0,8.3,54.9,0.0,981.7,200,3.3,166,0.11
2021-01-15T00:00:00Z,2021-01-14T23:00:00Z,PT60M,9.0,-48,0.0,1.1,0,0,0,0,8.2,57.8,0.0,981.1,200,3.3,160,0.1
2021-01-15T01:00:00Z,2021-01-15T00:00:00Z,PT60M,8.9,-70,0.0,2.1,0,0,0,0,7.7,62.6,0.0,980.8,196,3.5,150,0.1
2021-01-15T02:00:00Z,2021-01-15T01:00:00Z,PT60M,8.9,-83,1.8,3.4,0,0,0,0,8.1,68.6,0.0,980.8,194,3.9,138,0.1
2021-01-15T03:00:00Z,2021-01-15T02:00:00Z,PT60M,9.0,-92,0.0,4.7,0,0,0,0,10.2,74.1,0.0,980.7,199,3.6,126,0.1
2021-01-15T04:00:00Z,2021-01-15T03:00:00Z,PT60M,9.3,-100,15.9,5.8,0,0,0,0,13.2,78.3,0.0,980.2,190,3.8,114,0.1
2021-01-15T05:00:00Z,2021-01-15T04:00:00Z,PT60M,10.0,-108,38.2,6.8,0,0,0,0,15.2,80.3,0.0,979.6,185,5.0,102,0.1
2021-01-15T06:00:00Z,2021-01-15T05:00:00Z,PT60M,11.2,-116,51.3,8.2,4,0,0,4,16.8,81.7,0.0,979.4,185,5.8,90,0.1
2021-01-15T07:00:00Z,2021-01-15T06:00:00Z,PT60M,12.3,-126,64.6,9.6,46,0,0,46,18.3,83.8,0.0,979.7,189,5.5,80,0.1
2021-01-15T08:00:00Z,2021-01-15T07:00:00Z,PT60M,13.3,-136,77.5,10.1,63,0,0,63,18.4,81.1,0.0,980.2,203,4.4,71,0.1
2021-01-15T09:00:00Z,2021-01-15T08:00:00Z,PT60M,14.6,-149,73.5,10.0,107,0,0,107,18.4,74.2,0.0,980.5,232,3.3,63,0.1
2021-01-15T10:00:00Z,2021-01-15T09:00:00Z,PT60M,15.3,-164,82.7,10.0,87,0,0,87,18.9,70.5,0.0,980.5,283,3.2,58,0.1
2021-01-15T11:00:00Z,2021-01-15T10:00:00Z,PT60M,14.7,179,89.8,10.4,54,0,0,54,19.2,75.6,0.0,980.1,343,4.6,57,0.1
2021-01-15T12:00:00Z,2021-01-15T11:00:00Z,PT60M,12.9,163,89.2,10.6,54,0,0,54,19.1,86.1,0.0,980.0,20,6.4,59,0.1
2021-01-15T13:00:00Z,2021-01-15T12:00:00Z,PT60M,11.6,148,87.4,10.3,51,0,0,51,18.6,91.8,0.0,980.2,31,6.7,64,0.1
2021-01-15T14:00:00Z,2021-01-15T13:00:00Z,PT60M,11.1,135,83.8,9.7,45,0,0,45,17.8,91.3,0.0,980.5,34,7.1,71,0.1
2021-01-15T15:00:00Z,2021-01-15T14:00:00Z,PT60M,10.8,125,59.2,9.1,41,0,0,41,17.1,89.3,0.0,980.9,39,6.6,81,0.1
2021-01-15T16:00:00Z,2021-01-15T15:00:00Z,PT60M,10.6,116,31.6,8.5,6,0,0,6,16.5,86.7,0.0,981.3,41,5.2,91,0.1
2021-01-15T17:00:00Z,2021-01-15T16:00:00Z,PT60M,10.5,107,51.3,8.1,0,0,0,0,16.1,85.0,0.0,981.4,43,4.2,103,0.1
2021-01-15T18:00:00Z,2021-01-15T17:00:00Z,PT60M,10.6,100,59.7,7.9,0,0,0,0,16.4,83.8,0.0,981.4,45,3.5,115,0.1
2021-01-15T19:00:00Z,2021-01-15T18:00:00Z,PT60M,10.6,92,44.2,7.8,0,0,0,0,16.9,82.9,0.0,981.5,48,3.1,127,0.1
2021-01-15T20:00:00Z,2021-01-15T19:00:00Z,PT60M,10.5,82,56.5,7.8,0,0,0,0,17.2,83.2,0.0,981.7,56,3.1,139,0.1
2021-01-15T21:00:00Z,2021-01-15T20:00:00Z,PT60M,10.5,69,51.1,7.8,0,0,0,0,17.4,83.9,0.0,981.6,66,3.0,151,0.1
2021-01-15T22:00:00Z,2021-01-15T21:00:00Z,PT60M,10.3,44,59.7,7.8,0,0,0,0,17.7,84.4,0.0,981.1,76,2.6,161,0.1
2021-01-15T23:00:00Z,2021-01-15T22:00:00Z,PT60M,10.2,-2,59.7,7.7,0,0,0,0,17.9,84.6,0.0,980.3,92,2.2,165,0.1
2021-01-16T00:00:00Z,2021-01-15T23:00:00Z,PT60M,10.3,-47,59.7,7.9,0,0,0,0,17.5,84.9,0.0,979.6,89,2.3,160,0.1
2021-01-16T01:00:00Z,2021-01-16T00:00:00Z,PT60M,10.3,-70,58.5,8.0,0,0,0,0,16.9,85.2,0.0,979.2,87,2.5,150,0.1
2021-01-16T02:00:00Z,2021-01-16T01:00:00Z,PT60M,10.4,-83,47.8,7.9,0,0,0,0,16.9,84.9,0.0,978.8,106,2.7,138,0.1
2021-01-16T03:00:00Z,2021-01-16T02:00:00Z,PT60M,10.4,-92,47.3,8.0,0,0,0,0,17.2,84.8,0.0,978.4,124,2.9,126,0.1
2021-01-16T04:00:00Z,2021-01-16T03:00:00Z,PT60M,10.5,-100,30.2,8.1,0,0,0,0,17.3,85.1,0.0,977.8,137,3.2,114,0.1
2021-01-16T05:00:00Z,2021-01-16T04:00:00Z,PT60M,10.6,-108,43.2,8.3,0,0,0,0,17.0,85.6,0.0,977.1,148,3.5,102,0.1
2021-01-16T06:00:00Z,2021-01-16T05:00:00Z,PT60M,10.9,-116,43.8,8.6,7,8,1,7,15.8,85.6,0.0,976.3,163,4.3,90,0.1
2021-01-16T07:00:00Z,2021-01-16T06:00:00Z,PT60M,11.7,-125,49.6,9.0,66,0,0,66,14.8,83.6,0.0,975.9,175,5.1,80,0.1
2021-01-16T08:00:00Z,2021-01-16T07:00:00Z,PT60M,12.8,-136,52.7,9.1,131,33,13,144,15.4,78.2,0.0,975.9,188,5.3,71,0.1
2021-01-16T09:00:00Z,2021-01-16T08:00:00Z,PT60M,13.7,-149,41.7,9.0,230,33,13,244,15.6,72.9,0.0,975.9,214,4.8,63,0.1
2021-01-16T10:00:00Z,2021-01-16T09:00:00Z,PT60M,14.4,-164,17.3,8.4,182,477,256,438,13.5,67.0,0.0,975.7,241,4.2,58,0.1
2021-01-16T11:00:00Z,2021-01-16T10:00:00Z,PT60M,14.9,179,39.3,7.4,151,344,189,340,11.9,61.0,0.0,974.9,247,4.6,57,0.1
2021-01-16T12:00:00Z,2021-01-16T11:00:00Z,PT60M,14.9,163,59.0,7.4,204,19,10,215,13.8,60.9,0.0,973.8,250,5.8,59,0.1
2021-01-16T13:00:00Z,2021-01-16T12:00:00Z,PT60M,14.2,148,68.8,8.0,131,0,0,131,16.3,66.3,0.0,973.4,266,6.6,64,0.1
2021-01-16T14:00:00Z,2021-01-16T13:00:00Z,PT60M,13.2,135,75.0,8.5,67,0,0,67,17.0,73.0,0.0,974.1,283,7.2,71,0.1
2021-01-16T15:00:00Z,2021-01-16T14:00:00Z,PT60M,12.0,125,61.4,8.6,37,0,0,37,16.8,79.7,0.0,974.9,300,7.2,81,0.1
2021-01-16T16:00:00Z,2021-01-16T15:00:00Z,PT60M,10.9,115,49.8,8.4,5,0,0,5,16.0,84.9,0.0,975.4,318,6.9,91,0.1
2021-01-16T17:00:00Z,2021-01-16T16:00:00Z,PT60M,10.3,107,55.2,8.1,0,0,0,0,14.8,86.0,0.0,976.0,326,6.1,102,0.1
